Sales_ID,Order_Date,Customer_ID,Product_ID,Rep_ID,Quantity,Product_Cost,Selling_Price,Discount%,After_Discount_Price,Payment_Method,Region,Order_Status
SALE09789,2023-05-02,CUST024,PROD011,REP006,2,1068.36,1717.42,0,1717.42,NetBanking,West,Success
SALE09790,2023-08-16,CUST001,PROD007,REP004,1,597.82,1021.42,0,1021.42,NetBanking,East,Success
SALE09791,2023-05-12,CUST007,PROD010,REP011,1,698.22,1141.87,25,856.4,Cash,West,Success
SALE09792,2025-05-27,CUST026,PROD003,REP006,1,77,134.12,0,134.12,Card,West,Success
SALE09793,2024-12-11,CUST001,PROD005,REP004,1,332.89,592.54,0,592.54,UPI,East,Success
SALE09794,2023-05-26,CUST008,PROD013,REP012,1,232.47,275.82,10,248.24,NetBanking,South,Success
SALE09795,2024-12-05,CUST025,PROD014,REP012,1,306.04,400.52,30,280.36,Wallet,South,Success
SALE09796,2023-08-21,CUST031,PROD008,REP008,2,883.5,1525.66,15,1296.81,Card,North,Success
SALE09797,2023-11-11,CUST096,PROD001,REP003,1,350.77,411.83,0,411.83,Wallet,South,Failed
SALE09798,2023-05-09,CUST038,PROD014,REP003,1,306.04,400.52,0,400.52,NetBanking,North,Success
SALE09799,2023-08-03,CUST017,PROD010,REP008,1,698.22,1141.87,15,970.59,Card,North,Success
SALE09800,2023-05-14,CUST097,PROD007,REP009,1,597.82,1021.42,10,919.28,Cash,South,Success
SALE09801,2023-03-22,CUST050,PROD009,REP008,1,32.84,39.23,20,31.38,UPI,North,Success
SALE09802,2024-03-11,CUST006,PROD007,REP002,2,1195.64,2042.84,5,1940.7,NetBanking,West,Success
SALE09803,2024-12-08,CUST004,PROD008,REP010,1,441.75,762.83,0,762.83,Cash,North,Success
SALE09804,2025-02-20,CUST040,PROD014,REP005,1,306.04,400.52,0,400.52,NetBanking,South,Success
SALE09805,2025-03-13,CUST029,PROD003,REP008,1,77,134.12,0,134.12,Wallet,North,Success
SALE09806,2023-04-25,CUST050,PROD003,REP012,2,154,268.24,15,228,Card,North,Success
SALE09807,2023-03-21,CUST046,PROD001,REP008,1,350.77,411.83,20,329.46,UPI,North,Failed
SALE09808,2023-01-20,CUST036,PROD006,REP006,1,487.35,766.31,0,766.31,UPI,West,Success
SALE09809,2025-03-04,CUST115,PROD003,REP004,2,154,268.24,5,254.83,Wallet,East,Success
SALE09810,2024-05-10,CUST027,PROD005,REP004,1,332.89,592.54,5,562.91,Card,East,Success
SALE09811,2025-02-14,CUST003,PROD001,REP011,2,701.54,823.66,10,741.29,Wallet,North,Success
SALE09812,2024-03-17,CUST064,PROD005,REP012,2,665.78,1185.08,30,829.56,Card,South,Success
SALE09813,2023-02-13,CUST007,PROD006,REP002,1,487.35,766.31,20,613.05,NetBanking,West,Success
SALE09814,2023-07-21,CUST049,PROD001,REP001,2,701.54,823.66,5,782.48,NetBanking,West,Success
SALE09815,2023-04-21,CUST107,PROD009,REP004,2,65.68,78.46,10,70.61,Cash,East,Success
SALE09816,2023-02-03,CUST042,PROD009,REP007,1,32.84,39.23,0,39.23,Wallet,Central,Success
SALE09817,2025-03-23,CUST033,PROD002,REP011,1,237.74,288.91,10,260.02,Card,West,Returned
SALE09818,2024-11-06,CUST020,PROD009,REP008,1,32.84,39.23,10,35.31,Cash,North,Success
SALE09819,2024-06-09,CUST012,PROD015,REP004,1,479.81,607.94,20,486.35,UPI,East,Success
SALE09820,2024-08-30,CUST011,PROD015,REP008,1,479.81,607.94,5,577.54,NetBanking,North,Success
SALE09821,2023-03-02,CUST036,PROD001,REP009,1,350.77,411.83,0,411.83,NetBanking,West,Success
SALE09822,2024-04-25,CUST047,PROD012,REP011,1,123.12,165.55,0,165.55,Card,South,Success
SALE09823,2023-05-02,CUST040,PROD006,REP003,2,974.7,1532.62,0,1532.62,Card,South,Success
SALE09824,2025-07-19,CUST006,PROD002,REP006,2,475.48,577.82,20,462.26,NetBanking,West,Success
SALE09825,2023-09-17,CUST024,PROD005,REP002,1,332.89,592.54,5,562.91,Card,West,Success
SALE09826,2023-02-14,CUST050,PROD006,REP008,1,487.35,766.31,15,651.36,Card,North,Success
SALE09827,2023-03-09,CUST022,PROD008,REP009,1,441.75,762.83,30,533.98,Cash,West,Success
SALE09828,2023-11-05,CUST027,PROD010,REP006,1,698.22,1141.87,0,1141.87,Cash,East,Success
SALE09829,2024-11-14,CUST049,PROD012,REP009,2,246.24,331.1,0,331.1,Card,West,Success
SALE09830,2023-01-11,CUST039,PROD005,REP002,1,332.89,592.54,5,562.91,Card,West,Failed
SALE09831,2025-02-11,CUST016,PROD006,REP008,1,487.35,766.31,10,689.68,UPI,North,Success
SALE09832,2023-04-09,CUST085,PROD006,REP009,1,487.35,766.31,5,727.99,Wallet,West,Success
SALE09833,2025-03-12,CUST005,PROD006,REP009,1,487.35,766.31,0,766.31,UPI,West,Success
SALE09834,2023-05-07,CUST118,PROD015,REP006,1,479.81,607.94,0,607.94,UPI,West,Success
SALE09835,2025-07-31,CUST004,PROD012,REP008,1,123.12,165.55,5,157.27,Card,North,Success
SALE09836,2024-09-08,CUST001,PROD015,REP004,1,479.81,607.94,0,607.94,Card,East,Success
SALE09837,2023-07-30,CUST082,PROD010,REP008,1,698.22,1141.87,15,970.59,Card,North,Failed
SALE09838,2024-08-24,CUST007,PROD007,REP002,1,597.82,1021.42,20,817.14,Card,West,Success
SALE09839,2025-07-11,CUST045,PROD006,REP012,1,487.35,766.31,10,689.68,Card,North,Success
SALE09840,2023-07-24,CUST058,PROD008,REP002,2,883.5,1525.66,0,1525.66,Cash,West,Success
SALE09841,2023-07-09,CUST073,PROD007,REP009,1,597.82,1021.42,5,970.35,Cash,South,Success
SALE09842,2024-11-17,CUST117,PROD012,REP004,1,123.12,165.55,5,157.27,Cash,East,Success
SALE09843,2023-12-26,CUST009,PROD008,REP008,2,883.5,1525.66,30,1067.96,Wallet,North,Success
SALE09844,2023-01-30,CUST043,PROD005,REP001,2,665.78,1185.08,0,1185.08,Cash,South,Success
SALE09845,2023-04-03,CUST003,PROD012,REP008,1,123.12,165.55,30,115.88,Wallet,North,Success
SALE09846,2023-05-30,CUST016,PROD013,REP008,1,232.47,275.82,5,262.03,UPI,North,Failed
SALE09847,2025-05-16,CUST070,PROD007,REP008,1,597.82,1021.42,10,919.28,Wallet,North,Success
SALE09848,2025-02-03,CUST012,PROD010,REP004,1,698.22,1141.87,15,970.59,Wallet,East,Success
SALE09849,2025-08-22,CUST033,PROD001,REP011,1,350.77,411.83,25,308.87,Cash,West,Success
SALE09850,2023-10-12,CUST024,PROD008,REP009,4,1767,3051.32,0,3051.32,Card,West,Success
SALE09851,2025-08-29,CUST038,PROD001,REP008,2,701.54,823.66,5,782.48,Wallet,North,Success
SALE09852,2024-08-16,CUST111,PROD001,REP011,5,1753.85,2059.15,0,2059.15,Card,West,Success
SALE09853,2023-12-23,CUST002,PROD009,REP005,1,32.84,39.23,0,39.23,Card,West,Failed
SALE09854,2023-12-27,CUST031,PROD006,REP008,2,974.7,1532.62,0,1532.62,UPI,North,Success
SALE09855,2023-06-14,CUST074,PROD011,REP003,1,534.18,858.71,10,772.84,Card,South,Success
SALE09856,2025-05-25,CUST022,PROD014,REP009,1,306.04,400.52,25,300.39,NetBanking,West,Success
SALE09857,2024-05-27,CUST003,PROD003,REP008,2,154,268.24,5,254.83,Cash,North,Success
SALE09858,2025-03-10,CUST029,PROD011,REP008,1,534.18,858.71,10,772.84,UPI,North,Success
SALE09859,2025-01-16,CUST010,PROD008,REP006,1,441.75,762.83,30,533.98,Card,West,Success
SALE09860,2024-09-19,CUST005,PROD003,REP009,2,154,268.24,30,187.77,NetBanking,West,Success
SALE09861,2023-09-05,CUST070,PROD010,REP008,1,698.22,1141.87,10,1027.68,Wallet,North,Success
SALE09862,2024-06-01,CUST026,PROD009,REP005,1,32.84,39.23,5,37.27,NetBanking,West,Success
SALE09863,2024-08-06,CUST097,PROD008,REP012,1,441.75,762.83,0,762.83,Wallet,South,Success
SALE09864,2023-03-11,CUST056,PROD014,REP001,2,612.08,801.04,15,680.88,Cash,South,Success
SALE09865,2023-04-12,CUST042,PROD008,REP007,1,441.75,762.83,0,762.83,Card,Central,Success
SALE09866,2025-04-19,CUST001,PROD015,REP010,1,479.81,607.94,10,547.15,Cash,East,Success
SALE09867,2024-08-15,CUST018,PROD008,REP005,1,441.75,762.83,0,762.83,Card,South,Success
SALE09868,2025-02-20,CUST006,PROD003,REP009,2,154,268.24,0,268.24,Wallet,West,Success
SALE09869,2023-01-15,CUST091,PROD008,REP002,1,441.75,762.83,5,724.69,Wallet,West,Success
SALE09870,2024-06-25,CUST005,PROD004,REP011,1,291.71,459.62,0,459.62,Wallet,West,Success
SALE09871,2023-08-11,CUST009,PROD009,REP008,1,32.84,39.23,15,33.35,NetBanking,North,Success
SALE09872,2025-01-02,CUST026,PROD010,REP006,1,698.22,1141.87,10,1027.68,Wallet,West,Success
SALE09873,2023-07-16,CUST008,PROD008,REP012,1,441.75,762.83,25,572.12,NetBanking,South,Failed
SALE09874,2023-10-16,CUST006,PROD002,REP002,1,237.74,288.91,5,274.46,NetBanking,West,Success
SALE09875,2023-06-25,CUST033,PROD008,REP002,1,441.75,762.83,15,648.41,NetBanking,West,Success
SALE09876,2025-07-12,CUST003,PROD002,REP008,2,475.48,577.82,5,548.93,Card,North,Success
SALE09877,2025-02-11,CUST002,PROD010,REP011,2,1396.44,2283.74,0,2283.74,UPI,West,Success
SALE09878,2024-07-04,CUST013,PROD012,REP004,1,123.12,165.55,5,157.27,Card,East,Success
SALE09879,2023-01-05,CUST044,PROD015,REP004,1,479.81,607.94,0,607.94,NetBanking,North,Success
SALE09880,2025-01-12,CUST029,PROD003,REP008,1,77,134.12,5,127.41,Cash,North,Success
SALE09881,2023-04-12,CUST017,PROD008,REP008,1,441.75,762.83,0,762.83,Card,North,Success
SALE09882,2025-08-04,CUST030,PROD009,REP007,1,32.84,39.23,0,39.23,UPI,Central,Success
SALE09883,2023-08-08,CUST012,PROD014,REP003,1,306.04,400.52,10,360.47,Card,East,Success
SALE09884,2025-07-31,CUST099,PROD010,REP001,1,698.22,1141.87,15,970.59,Wallet,North,Success
SALE09885,2024-05-31,CUST002,PROD003,REP009,1,77,134.12,10,120.71,Card,West,Failed
SALE09886,2025-05-21,CUST040,PROD007,REP003,1,597.82,1021.42,0,1021.42,Cash,South,Success
SALE09887,2024-12-25,CUST083,PROD010,REP006,1,698.22,1141.87,15,970.59,Card,West,Success
SALE09888,2024-05-01,CUST056,PROD010,REP012,1,698.22,1141.87,20,913.5,Cash,South,Success
SALE09889,2024-01-11,CUST005,PROD013,REP011,1,232.47,275.82,5,262.03,Cash,West,Success
SALE09890,2024-12-15,CUST009,PROD004,REP008,2,583.42,919.24,15,781.35,Cash,North,Success
SALE09891,2024-08-26,CUST043,PROD015,REP001,1,479.81,607.94,25,455.96,UPI,South,Success
SALE09892,2023-07-09,CUST003,PROD001,REP008,1,350.77,411.83,15,350.06,NetBanking,North,Success
SALE09893,2024-03-26,CUST058,PROD015,REP009,2,959.62,1215.88,10,1094.29,Card,West,Success
SALE09894,2024-11-20,CUST043,PROD013,REP012,2,464.94,551.64,10,496.48,Wallet,South,Success
SALE09895,2023-04-20,CUST045,PROD010,REP008,2,1396.44,2283.74,5,2169.55,NetBanking,North,Success
SALE09896,2023-07-05,CUST003,PROD011,REP008,1,534.18,858.71,0,858.71,NetBanking,North,Success
SALE09897,2025-05-04,CUST043,PROD002,REP003,2,475.48,577.82,0,577.82,Wallet,South,Success
SALE09898,2023-12-30,CUST040,PROD001,REP003,2,701.54,823.66,5,782.48,NetBanking,South,Success
SALE09899,2024-01-24,CUST064,PROD003,REP001,2,154,268.24,10,241.42,UPI,South,Success
SALE09900,2024-03-10,CUST001,PROD002,REP004,1,237.74,288.91,5,274.46,Wallet,East,Success
SALE09901,2023-08-08,CUST001,PROD009,REP004,1,32.84,39.23,5,37.27,Cash,East,Success
SALE09902,2024-06-10,CUST013,PROD005,REP009,2,665.78,1185.08,20,948.06,NetBanking,East,Success
SALE09903,2023-08-22,CUST005,PROD013,REP006,3,697.41,827.46,5,786.09,UPI,West,Success
SALE09904,2024-02-22,CUST029,PROD007,REP008,2,1195.64,2042.84,20,1634.27,NetBanking,North,Success
SALE09905,2023-04-26,CUST093,PROD010,REP012,2,1396.44,2283.74,20,1826.99,UPI,North,Success
SALE09906,2025-02-18,CUST015,PROD010,REP004,1,698.22,1141.87,0,1141.87,Wallet,East,Success
SALE09907,2023-11-18,CUST068,PROD006,REP009,1,487.35,766.31,15,651.36,NetBanking,West,Success
SALE09908,2023-05-07,CUST001,PROD005,REP004,2,665.78,1185.08,10,1066.57,NetBanking,East,Success
SALE09909,2024-04-22,CUST005,PROD006,REP006,2,974.7,1532.62,15,1302.73,Wallet,West,Success
SALE09910,2023-04-23,CUST001,PROD012,REP004,2,246.24,331.1,15,281.44,Wallet,East,Success
SALE09911,2024-06-16,CUST010,PROD009,REP011,3,98.52,117.69,30,82.38,Wallet,West,Failed
SALE09912,2023-05-20,CUST090,PROD005,REP008,1,332.89,592.54,30,414.78,Wallet,North,Success
SALE09913,2024-05-22,CUST003,PROD012,REP012,1,123.12,165.55,5,157.27,Wallet,North,Success
SALE09914,2025-02-19,CUST034,PROD001,REP003,3,1052.31,1235.49,10,1111.94,Card,South,Success
SALE09915,2024-01-05,CUST020,PROD010,REP008,1,698.22,1141.87,25,856.4,UPI,North,Success
SALE09916,2024-12-22,CUST099,PROD007,REP008,2,1195.64,2042.84,5,1940.7,NetBanking,North,Success
SALE09917,2023-10-23,CUST004,PROD011,REP007,2,1068.36,1717.42,5,1631.55,Card,North,Success
SALE09918,2024-07-24,CUST006,PROD014,REP009,1,306.04,400.52,30,280.36,NetBanking,West,Success
SALE09919,2025-01-09,CUST001,PROD012,REP011,2,246.24,331.1,5,314.54,Wallet,East,Success
SALE09920,2023-02-11,CUST018,PROD007,REP005,1,597.82,1021.42,25,766.06,UPI,South,Success
SALE09921,2023-03-26,CUST008,PROD003,REP001,2,154,268.24,0,268.24,Wallet,South,Returned
SALE09922,2023-12-02,CUST076,PROD012,REP008,1,123.12,165.55,30,115.88,NetBanking,North,Success
SALE09923,2024-05-20,CUST034,PROD008,REP003,2,883.5,1525.66,5,1449.38,Card,South,Success
SALE09924,2023-04-29,CUST035,PROD002,REP002,2,475.48,577.82,5,548.93,NetBanking,West,Success
SALE09925,2024-01-30,CUST027,PROD011,REP004,1,534.18,858.71,20,686.97,Wallet,East,Success
SALE09926,2023-10-18,CUST003,PROD005,REP008,2,665.78,1185.08,25,888.81,NetBanking,North,Success
SALE09927,2024-04-12,CUST019,PROD001,REP009,3,1052.31,1235.49,5,1173.72,NetBanking,West,Success
SALE09928,2024-09-06,CUST120,PROD014,REP004,2,612.08,801.04,0,801.04,NetBanking,East,Success
SALE09929,2025-01-23,CUST065,PROD008,REP008,4,1767,3051.32,10,2746.19,NetBanking,North,Success
SALE09930,2023-11-16,CUST084,PROD005,REP011,1,332.89,592.54,30,414.78,Cash,West,Success
SALE09931,2024-12-04,CUST063,PROD011,REP008,1,534.18,858.71,15,729.9,Wallet,North,Success
SALE09932,2025-05-11,CUST003,PROD014,REP008,1,306.04,400.52,0,400.52,Wallet,North,Success
SALE09933,2024-03-30,CUST007,PROD001,REP003,5,1753.85,2059.15,25,1544.36,Card,West,Success
SALE09934,2023-08-20,CUST001,PROD010,REP004,1,698.22,1141.87,15,970.59,Wallet,East,Success
SALE09935,2024-07-21,CUST009,PROD012,REP008,1,123.12,165.55,30,115.88,Card,North,Success
SALE09936,2024-02-22,CUST003,PROD005,REP008,1,332.89,592.54,5,562.91,Cash,North,Success
SALE09937,2023-10-25,CUST022,PROD008,REP009,1,441.75,762.83,10,686.55,NetBanking,West,Success
SALE09938,2025-05-25,CUST040,PROD002,REP010,3,713.22,866.73,5,823.39,Cash,South,Success
SALE09939,2024-03-14,CUST078,PROD012,REP001,1,123.12,165.55,10,149,Cash,South,Failed
SALE09940,2023-07-13,CUST047,PROD013,REP003,3,697.41,827.46,0,827.46,UPI,South,Success
SALE09941,2025-05-27,CUST099,PROD003,REP008,1,77,134.12,0,134.12,Cash,North,Success
SALE09942,2023-03-13,CUST002,PROD012,REP006,2,246.24,331.1,0,331.1,Card,West,Success
SALE09943,2025-07-05,CUST001,PROD012,REP009,1,123.12,165.55,10,149,Wallet,East,Success
SALE09944,2025-05-11,CUST039,PROD006,REP008,1,487.35,766.31,5,727.99,UPI,West,Success
SALE09945,2025-04-01,CUST009,PROD010,REP008,1,698.22,1141.87,25,856.4,Cash,North,Success
SALE09946,2024-05-02,CUST008,PROD001,REP001,1,350.77,411.83,25,308.87,Wallet,South,Success
SALE09947,2025-08-19,CUST010,PROD014,REP001,1,306.04,400.52,10,360.47,Wallet,West,Success
SALE09948,2024-11-26,CUST008,PROD009,REP003,1,32.84,39.23,30,27.46,Wallet,South,Success
SALE09949,2024-01-12,CUST025,PROD009,REP004,1,32.84,39.23,30,27.46,UPI,South,Success
SALE09950,2023-07-03,CUST019,PROD010,REP002,1,698.22,1141.87,25,856.4,Wallet,West,Success
SALE09951,2023-01-14,CUST025,PROD009,REP001,1,32.84,39.23,15,33.35,NetBanking,South,Success
SALE09952,2024-11-21,CUST040,PROD013,REP001,1,232.47,275.82,0,275.82,UPI,South,Success
SALE09953,2024-05-18,CUST014,PROD009,REP011,2,65.68,78.46,15,66.69,Cash,West,Success
SALE09954,2024-11-19,CUST007,PROD014,REP002,5,1530.2,2002.6,5,1902.47,Wallet,West,Success
SALE09955,2023-04-18,CUST005,PROD009,REP009,1,32.84,39.23,10,35.31,Card,West,Success
SALE09956,2024-02-10,CUST011,PROD004,REP008,1,291.71,459.62,30,321.73,Card,North,Success
SALE09957,2024-03-24,CUST046,PROD014,REP008,1,306.04,400.52,0,400.52,Wallet,North,Returned
SALE09958,2024-06-19,CUST047,PROD010,REP005,1,698.22,1141.87,30,799.31,Card,South,Success
SALE09959,2024-11-05,CUST039,PROD010,REP011,2,1396.44,2283.74,15,1941.18,Wallet,West,Success
SALE09960,2024-11-23,CUST007,PROD015,REP002,1,479.81,607.94,0,607.94,NetBanking,West,Success
SALE09961,2023-03-29,CUST033,PROD002,REP009,1,237.74,288.91,0,288.91,Cash,West,Success
SALE09962,2023-05-03,CUST030,PROD007,REP008,1,597.82,1021.42,0,1021.42,UPI,Central,Success
SALE09963,2023-05-27,CUST023,PROD005,REP008,2,665.78,1185.08,5,1125.83,Wallet,North,Success
SALE09964,2024-02-09,CUST028,PROD010,REP008,1,698.22,1141.87,0,1141.87,NetBanking,North,Success
SALE09965,2024-02-15,CUST023,PROD012,REP008,4,492.48,662.2,0,662.2,Wallet,North,Success
SALE09966,2024-12-12,CUST030,PROD015,REP007,3,1439.43,1823.82,0,1823.82,Wallet,Central,Success
SALE09967,2024-08-27,CUST043,PROD008,REP001,1,441.75,762.83,0,762.83,NetBanking,South,Success
SALE09968,2023-04-15,CUST003,PROD012,REP009,1,123.12,165.55,30,115.88,UPI,North,Success
SALE09969,2025-01-29,CUST047,PROD014,REP010,1,306.04,400.52,30,280.36,Card,South,Success
SALE09970,2025-08-05,CUST004,PROD010,REP008,1,698.22,1141.87,25,856.4,Cash,North,Success
SALE09971,2025-07-02,CUST002,PROD005,REP006,1,332.89,592.54,15,503.66,Wallet,West,Success
SALE09972,2023-06-22,CUST113,PROD009,REP006,1,32.84,39.23,30,27.46,NetBanking,North,Success
SALE09973,2023-03-08,CUST107,PROD015,REP004,1,479.81,607.94,0,607.94,Wallet,East,Success
SALE09974,2024-01-08,CUST002,PROD015,REP002,1,479.81,607.94,10,547.15,Card,West,Success
SALE09975,2023-07-23,CUST019,PROD010,REP009,2,1396.44,2283.74,5,2169.55,Cash,West,Success
SALE09976,2023-12-13,CUST005,PROD014,REP011,3,918.12,1201.56,20,961.25,Wallet,West,Success
SALE09977,2023-07-25,CUST023,PROD004,REP008,1,291.71,459.62,0,459.62,Wallet,North,Success
SALE09978,2024-09-01,CUST064,PROD005,REP005,1,332.89,592.54,10,533.29,UPI,South,Success
SALE09979,2025-05-14,CUST103,PROD015,REP003,1,479.81,607.94,5,577.54,UPI,South,Success
SALE09980,2024-02-18,CUST036,PROD003,REP011,2,154,268.24,10,241.42,Wallet,West,Success
SALE09981,2023-05-06,CUST011,PROD004,REP008,4,1166.84,1838.48,5,1746.56,Card,North,Success
SALE09982,2023-08-27,CUST034,PROD007,REP005,1,597.82,1021.42,5,970.35,UPI,South,Success
SALE09983,2025-05-08,CUST009,PROD009,REP008,1,32.84,39.23,30,27.46,Cash,North,Success
SALE09984,2024-03-10,CUST090,PROD009,REP008,1,32.84,39.23,25,29.42,Cash,North,Success
SALE09985,2025-01-12,CUST077,PROD005,REP004,1,332.89,592.54,15,503.66,Wallet,East,Success
SALE09986,2024-05-26,CUST029,PROD014,REP008,2,612.08,801.04,0,801.04,Card,North,Success
SALE09987,2023-10-13,CUST010,PROD014,REP009,1,306.04,400.52,30,280.36,Wallet,West,Success
SALE09988,2025-02-22,CUST009,PROD006,REP008,4,1949.4,3065.24,5,2911.98,Cash,North,Success
SALE09989,2024-12-31,CUST001,PROD007,REP011,1,597.82,1021.42,10,919.28,Cash,East,Success
SALE09990,2025-02-23,CUST060,PROD010,REP009,2,1396.44,2283.74,30,1598.62,NetBanking,South,Success
SALE09991,2024-08-18,CUST019,PROD010,REP004,1,698.22,1141.87,20,913.5,Wallet,West,Success
SALE09992,2024-08-30,CUST010,PROD006,REP002,1,487.35,766.31,0,766.31,UPI,West,Success
SALE09993,2023-10-07,CUST022,PROD007,REP009,2,1195.64,2042.84,0,2042.84,Card,West,Success
SALE09994,2025-02-13,CUST061,PROD006,REP008,3,1462.05,2298.93,10,2069.04,Card,North,Success
SALE09995,2025-03-19,CUST004,PROD005,REP007,2,665.78,1185.08,10,1066.57,UPI,North,Success
SALE09996,2025-03-31,CUST072,PROD008,REP010,2,883.5,1525.66,5,1449.38,Cash,South,Success
SALE09997,2024-10-21,CUST086,PROD010,REP008,2,1396.44,2283.74,5,2169.55,UPI,North,Success
SALE09998,2025-08-23,CUST101,PROD011,REP008,1,534.18,858.71,5,815.77,Cash,North,Success
SALE09999,2024-02-14,CUST015,PROD012,REP004,2,246.24,331.1,10,297.99,Wallet,East,Success
SALE10000,2023-12-31,CUST006,PROD006,REP011,2,974.7,1532.62,15,1302.73,Card,West,Success
SALE10001,2024-05-02,CUST013,PROD012,REP004,1,123.12,165.55,30,115.88,Wallet,East,Success
SALE10002,2024-11-13,CUST010,PROD001,REP011,1,350.77,411.83,15,350.06,UPI,West,Success
SALE10003,2024-09-09,CUST005,PROD008,REP011,2,883.5,1525.66,10,1373.09,NetBanking,West,Success
SALE10004,2025-08-30,CUST034,PROD012,REP007,2,246.24,331.1,5,314.54,Cash,South,Success
SALE10005,2024-02-19,CUST022,PROD010,REP009,1,698.22,1141.87,20,913.5,NetBanking,West,Success
SALE10006,2024-05-11,CUST074,PROD008,REP010,2,883.5,1525.66,25,1144.25,NetBanking,South,Success
SALE10007,2024-06-07,CUST001,PROD010,REP004,2,1396.44,2283.74,5,2169.55,Wallet,East,Success
SALE10008,2023-10-13,CUST037,PROD014,REP008,1,306.04,400.52,5,380.49,NetBanking,North,Success
SALE10009,2023-05-31,CUST048,PROD009,REP008,2,65.68,78.46,0,78.46,UPI,North,Success
SALE10010,2025-02-25,CUST047,PROD012,REP010,1,123.12,165.55,25,124.16,UPI,South,Success
SALE10011,2024-04-10,CUST081,PROD015,REP003,1,479.81,607.94,5,577.54,Card,South,Success
SALE10012,2023-04-21,CUST045,PROD010,REP008,1,698.22,1141.87,20,913.5,NetBanking,North,Success
SALE10013,2023-05-06,CUST096,PROD009,REP005,3,98.52,117.69,10,105.92,Cash,South,Success
SALE10014,2023-09-14,CUST010,PROD001,REP002,1,350.77,411.83,10,370.65,UPI,West,Failed
SALE10015,2024-05-16,CUST024,PROD006,REP002,2,974.7,1532.62,30,1072.83,NetBanking,West,Success
SALE10016,2024-05-24,CUST001,PROD009,REP004,1,32.84,39.23,10,35.31,Cash,East,Failed
SALE10017,2023-08-25,CUST001,PROD012,REP007,2,246.24,331.1,5,314.54,NetBanking,East,Success
SALE10018,2024-10-05,CUST007,PROD007,REP011,2,1195.64,2042.84,5,1940.7,Card,West,Success
SALE10019,2025-08-23,CUST003,PROD015,REP008,2,959.62,1215.88,10,1094.29,Card,North,Success
SALE10020,2023-05-18,CUST008,PROD005,REP011,2,665.78,1185.08,0,1185.08,Cash,South,Success
SALE10021,2023-01-31,CUST005,PROD012,REP009,2,246.24,331.1,10,297.99,NetBanking,West,Success
SALE10022,2023-04-12,CUST001,PROD007,REP004,1,597.82,1021.42,15,868.21,Card,East,Success
SALE10023,2025-01-25,CUST090,PROD008,REP008,1,441.75,762.83,10,686.55,UPI,North,Success
SALE10024,2023-02-24,CUST001,PROD012,REP004,1,123.12,165.55,15,140.72,NetBanking,East,Success
SALE10025,2025-04-30,CUST045,PROD005,REP008,2,665.78,1185.08,5,1125.83,Cash,North,Success
SALE10026,2023-03-11,CUST005,PROD002,REP006,1,237.74,288.91,5,274.46,UPI,West,Success
SALE10027,2024-05-25,CUST091,PROD008,REP009,1,441.75,762.83,15,648.41,Card,West,Success
SALE10028,2024-11-25,CUST084,PROD008,REP002,2,883.5,1525.66,15,1296.81,NetBanking,West,Success
SALE10029,2023-01-28,CUST038,PROD012,REP008,2,246.24,331.1,20,264.88,Cash,North,Success
SALE10030,2023-07-03,CUST040,PROD015,REP006,2,959.62,1215.88,30,851.12,NetBanking,South,Success
SALE10031,2024-01-27,CUST001,PROD001,REP004,1,350.77,411.83,5,391.24,Wallet,East,Success
SALE10032,2024-09-11,CUST115,PROD009,REP004,1,32.84,39.23,5,37.27,Card,East,Success
SALE10033,2024-11-26,CUST079,PROD010,REP004,1,698.22,1141.87,15,970.59,Cash,East,Success
SALE10034,2023-12-01,CUST085,PROD015,REP002,1,479.81,607.94,20,486.35,UPI,West,Success
SALE10035,2023-06-06,CUST039,PROD015,REP011,1,479.81,607.94,0,607.94,NetBanking,West,Success
SALE10036,2023-11-07,CUST010,PROD011,REP009,1,534.18,858.71,10,772.84,Wallet,West,Success
SALE10037,2024-09-28,CUST084,PROD008,REP002,1,441.75,762.83,20,610.26,Wallet,West,Success
SALE10038,2024-09-30,CUST009,PROD003,REP008,1,77,134.12,20,107.3,Cash,North,Failed
SALE10039,2023-04-09,CUST030,PROD006,REP007,1,487.35,766.31,0,766.31,NetBanking,Central,Success
SALE10040,2025-02-17,CUST003,PROD009,REP008,1,32.84,39.23,5,37.27,Cash,North,Success
SALE10041,2023-03-20,CUST095,PROD011,REP004,2,1068.36,1717.42,5,1631.55,Wallet,East,Failed
SALE10042,2024-11-07,CUST004,PROD010,REP008,2,1396.44,2283.74,5,2169.55,Wallet,North,Success
SALE10043,2025-02-08,CUST006,PROD011,REP002,2,1068.36,1717.42,10,1545.68,NetBanking,West,Success
SALE10044,2024-06-16,CUST029,PROD007,REP008,1,597.82,1021.42,10,919.28,Wallet,North,Success
SALE10045,2025-02-24,CUST048,PROD011,REP008,4,2136.72,3434.84,0,3434.84,UPI,North,Success
SALE10046,2024-05-19,CUST035,PROD003,REP002,3,231,402.36,5,382.24,Wallet,West,Success
SALE10047,2025-03-22,CUST007,PROD003,REP006,1,77,134.12,10,120.71,UPI,West,Success
SALE10048,2024-04-22,CUST001,PROD003,REP004,1,77,134.12,20,107.3,Wallet,East,Success
SALE10049,2023-07-26,CUST047,PROD014,REP004,1,306.04,400.52,30,280.36,Cash,South,Failed
SALE10050,2023-10-28,CUST115,PROD002,REP004,2,475.48,577.82,0,577.82,NetBanking,East,Success
